ax,ay,az,gx,gy,gz
-960.0,9368.0,9900.0,-29239.0,-8020.0,-27183.0
4344.0,-3028.0,18120.0,-32768.0,-9327.0,-25947.0
348.0,-11864.0,13920.0,-24546.0,-2074.0,-27644.0
-1396.0,-21096.0,17996.0,-16005.0,-4167.0,-11111.0
756.0,-21688.0,23532.0,-1525.0,3462.0,9765.0
-548.0,-15944.0,18392.0,14309.0,14125.0,22630.0
-808.0,-7268.0,14052.0,25121.0,6228.0,27400.0
-1440.0,3296.0,11456.0,21996.0,4697.0,29104.0
-2520.0,9756.0,11496.0,22080.0,1963.0,22845.0
-2564.0,18480.0,13076.0,9665.0,-4112.0,11885.0
-1100.0,25216.0,15000.0,-454.0,-4352.0,-11574.0
-1684.0,16152.0,11644.0,-21680.0,-7942.0,-24144.0
-1188.0,5156.0,11824.0,-28483.0,-6558.0,-25897.0
2148.0,-2760.0,14776.0,-28490.0,-8220.0,-29001.0
336.0,-21228.0,20704.0,-32308.0,-2062.0,-7343.0
-4276.0,-24524.0,19556.0,5872.0,5873.0,6031.0
-3368.0,-14012.0,15348.0,13056.0,6604.0,22384.0
-3184.0,-3608.0,12816.0,22767.0,-6571.0,19059.0
-336.0,1436.0,15712.0,19803.0,-2053.0,29351.0
312.0,11572.0,14120.0,18293.0,-3895.0,22062.0
-472.0,20620.0,16560.0,5656.0,-2117.0,2616.0
-56.0,22748.0,13220.0,-10217.0,-6356.0,-20307.0
592.0,8732.0,13652.0,-23748.0,-3326.0,-26465.0
1440.0,3092.0,11232.0,-31465.0,-5001.0,-30926.0
5844.0,-14056.0,19108.0,-32768.0,-6222.0,-22664.0
-1928.0,-27500.0,20112.0,-10779.0,-906.0,-6134.0
-2032.0,-17716.0,16620.0,9357.0,3616.0,6328.0
-1440.0,-12412.0,18636.0,13733.0,4995.0,19253.0
-1072.0,-5936.0,15588.0,22881.0,3390.0,23516.0
-956.0,4.0,13452.0,18708.0,-990.0,29955.0
-804.0,13600.0,13496.0,16104.0,-1751.0,22814.0
-1032.0,15596.0,17028.0,5041.0,3099.0,5759.0
-924.0,19332.0,15860.0,-4070.0,4701.0,-11112.0
-1996.0,14540.0,10828.0,-22265.0,-6231.0,-26714.0
2260.0,2260.0,13028.0,-30195.0,-6599.0,-31753.0
4648.0,-13632.0,17540.0,-32768.0,-763.0,-26981.0
-7308.0,-32768.0,17208.0,-11200.0,-429.0,-7769.0
-4080.0,-19996.0,15592.0,9933.0,7833.0,13461.0
-1240.0,-14244.0,18596.0,17382.0,3556.0,25447.0
-2044.0,-3884.0,11772.0,26563.0,-149.0,24507.0
-1016.0,4260.0,12604.0,23776.0,-2112.0,28993.0
-1968.0,16748.0,12236.0,20814.0,-3826.0,13229.0
-2052.0,20068.0,13676.0,6543.0,-5142.0,-329.0
296.0,21452.0,14620.0,-8773.0,-4870.0,-17910.0
348.0,13216.0,11328.0,-28606.0,-8823.0,-27521.0
5324.0,-4800.0,20164.0,-32768.0,-5604.0,-25766.0
-3416.0,-12532.0,11424.0,-23756.0,-4238.0,-26178.0
-1000.0,-20468.0,18040.0,-12273.0,-2636.0,-8104.0
1164.0,-20128.0,22996.0,3073.0,3306.0,6945.0
-928.0,-15864.0,19192.0,15652.0,14299.0,25382.0
764.0,-2652.0,13112.0,25294.0,1391.0,25074.0
-2116.0,4268.0,13372.0,16964.0,3120.0,28290.0
-2524.0,9916.0,13808.0,17436.0,505.0,21052.0
-1516.0,16816.0,16148.0,6436.0,-246.0,10606.0
