ax,ay,az,gx,gy,gz
11368.0,-940.0,26284.0,-1821.0,4327.0,-6301.0
7264.0,-2824.0,24508.0,-4401.0,13614.0,-5769.0
1216.0,-1064.0,18316.0,-4811.0,17150.0,-5426.0
-4400.0,-1408.0,13244.0,-5866.0,24632.0,-6422.0
-11748.0,-6604.0,11652.0,-5147.0,12747.0,-977.0
-17528.0,-6916.0,9044.0,-214.0,-1408.0,2206.0
-14184.0,-5312.0,13140.0,1147.0,-2170.0,1699.0
-14416.0,-4212.0,9824.0,2212.0,-5125.0,3180.0
-10528.0,-3416.0,12568.0,7995.0,-12030.0,2426.0
-3000.0,76.0,15048.0,5834.0,-16314.0,3417.0
-100.0,-1976.0,18096.0,860.0,-14305.0,6825.0
7408.0,2452.0,22800.0,-2080.0,-5383.0,6711.0
9956.0,2228.0,25904.0,-1212.0,-2741.0,-768.0
9192.0,1880.0,27012.0,-5412.0,11464.0,-6013.0
1936.0,76.0,19400.0,-11061.0,21015.0,-10314.0
-8376.0,-6212.0,14536.0,-10195.0,21081.0,-2836.0
-12924.0,-5164.0,8480.0,-4688.0,11696.0,-622.0
-13992.0,-5268.0,8544.0,-3241.0,4627.0,2106.0
-14396.0,-4312.0,10020.0,-868.0,305.0,-1256.0
-15376.0,-5772.0,11332.0,3812.0,-5211.0,-244.0
-13776.0,-5420.0,9932.0,9392.0,-14460.0,1070.0
-6184.0,-1264.0,14916.0,5732.0,-17489.0,3776.0
-2112.0,3504.0,14348.0,1196.0,-23480.0,5540.0
5624.0,-200.0,24600.0,6892.0,-19486.0,2471.0
10168.0,-1416.0,25016.0,-8981.0,-776.0,8419.0
10140.0,452.0,23124.0,-3297.0,1515.0,-5495.0
6444.0,-1800.0,21164.0,-5295.0,7208.0,-3127.0
1680.0,-2120.0,19068.0,-2572.0,6096.0,-4129.0
-2656.0,-2936.0,17108.0,-5037.0,11276.0,-528.0
-10288.0,-3820.0,14824.0,-1401.0,6675.0,1020.0
-12428.0,-3456.0,13892.0,-1345.0,3539.0,738.0
-13356.0,-3648.0,14376.0,1631.0,442.0,-16.0
-12004.0,-2328.0,13924.0,1185.0,-1587.0,1145.0
-8932.0,-1368.0,16336.0,7037.0,-9094.0,-1833.0
-4680.0,320.0,17156.0,1851.0,-10104.0,694.0
-944.0,2192.0,16776.0,-2442.0,-9283.0,-235.0
5816.0,-1392.0,20980.0,5281.0,-11065.0,-3076.0
9356.0,-508.0,22040.0,-5195.0,-2456.0,2392.0
10932.0,-632.0,24712.0,-1745.0,2096.0,-2818.0
7840.0,-596.0,22472.0,-4183.0,10087.0,-3388.0
3668.0,-492.0,18944.0,-3266.0,13477.0,-3102.0
-7092.0,-1972.0,14112.0,-6172.0,14539.0,-2273.0
-10336.0,-5136.0,14580.0,-2191.0,10524.0,1008.0
-14116.0,-2284.0,9940.0,-5389.0,7955.0,6364.0
-15148.0,-3352.0,11812.0,-2266.0,-139.0,-500.0
-14108.0,-3384.0,13480.0,436.0,-2774.0,709.0
-12356.0,-2648.0,13524.0,7987.0,-10452.0,-747.0
-6276.0,-452.0,15464.0,-1320.0,-13303.0,3945.0
-980.0,892.0,13660.0,42.0,-14776.0,2395.0
11160.0,-2700.0,26896.0,-1211.0,-11772.0,1069.0
14128.0,-380.0,27860.0,-5238.0,1189.0,-1263.0
7676.0,-2008.0,23380.0,-3845.0,8212.0,-6701.0
2592.0,-2232.0,19436.0,-3910.0,13691.0,-5391.0
-2436.0,-3136.0,18664.0,-3840.0,12998.0,-1399.0
-10064.0,-2608.0,11644.0,-6952.0,16093.0,761.0
-15700.0,-4916.0,10464.0,-3636.0,6538.0,1031.0
-17160.0,-4604.0,8812.0,-2083.0,420.0,159.0
-15028.0,-4952.0,11228.0,2899.0,-6388.0,-6.0
-10316.0,-4064.0,16452.0,2454.0,-8200.0,845.0
-8716.0,-152.0,13336.0,4545.0,-15355.0,2120.0
-3488.0,-1924.0,16004.0,4378.0,-21802.0,132.0
7524.0,-560.0,20224.0,-2633.0,-11067.0,3465.0
9396.0,-1992.0,22936.0,-2055.0,-3845.0,1061.0
13756.0,88.0,26808.0,-3163.0,6717.0,-3794.0
5396.0,-2292.0,21224.0,-5368.0,17063.0,-11053.0
-856.0,-2696.0,17392.0,-4564.0,23900.0,-8084.0
-7460.0,-3696.0,14276.0,650.0,21129.0,-6753.0
-15236.0,-5180.0,10992.0,-6730.0,11051.0,3464.0
-17860.0,-5692.0,7344.0,-1293.0,209.0,280.0
-18276.0,-8216.0,7440.0,-1722.0,-2958.0,2929.0
-14288.0,-4440.0,9684.0,2427.0,-14534.0,4985.0
-9548.0,-2292.0,13280.0,5490.0,-19934.0,1192.0
2976.0,1456.0,17096.0,-642.0,-20223.0,4150.0
388.0,-1540.0,17736.0,-791.0,-14836.0,1996.0
7816.0,-1940.0,24232.0,-1133.0,-6658.0,1193.0
11340.0,-2492.0,26940.0,-5328.0,-648.0,509.0
7468.0,-1300.0,21900.0,-3816.0,11091.0,-7207.0
1968.0,-3296.0,20096.0,-7281.0,17169.0,-1511.0
-5968.0,-1900.0,12360.0,-5929.0,23937.0,-6605.0
-10644.0,-5424.0,14072.0,-1577.0,18645.0,-2185.0
-14212.0,-5364.0,9760.0,-4191.0,3504.0,1600.0
-15388.0,-7332.0,12696.0,-150.0,1800.0,433.0
-15060.0,-4952.0,9696.0,1915.0,-4785.0,2432.0
-15172.0,-5552.0,9796.0,8097.0,-14773.0,1715.0
-1132.0,2100.0,19504.0,491.0,-14871.0,2452.0
-4880.0,-1536.0,14060.0,6480.0,-24472.0,3204.0
4216.0,-2324.0,21232.0,7896.0,-13280.0,-144.0
12384.0,880.0,25800.0,-3135.0,-760.0,5743.0
9828.0,-204.0,23072.0,-3528.0,4270.0,-2521.0
7340.0,-1864.0,22464.0,-3710.0,10844.0,-6195.0
-296.0,-1604.0,17600.0,-5611.0,12771.0,-313.0
-5668.0,-2112.0,14352.0,-5735.0,13219.0,-1952.0
-11264.0,-5080.0,14268.0,-5273.0,5367.0,2115.0
-14612.0,-4564.0,13288.0,-1175.0,-295.0,185.0
-14180.0,-5696.0,15180.0,-213.0,431.0,815.0
-14240.0,-3360.0,13604.0,2180.0,-5377.0,2483.0
-10848.0,-2480.0,14740.0,6094.0,-13238.0,-25.0
-3220.0,1552.0,17528.0,576.0,-9689.0,1192.0
-3832.0,-2024.0,14836.0,5756.0,-15822.0,-1640.0
7052.0,-8.0,22412.0,612.0,-7414.0,-456.0
9796.0,1224.0,20656.0,-2281.0,-4396.0,2150.0
16360.0,2064.0,27468.0,-3546.0,6644.0,-3209.0
7860.0,-1304.0,21932.0,-5828.0,9952.0,-5328.0
1564.0,-1152.0,16040.0,-3967.0,15033.0,-4463.0
-5032.0,-2436.0,16064.0,-6890.0,13586.0,-144.0
-13808.0,-4340.0,10732.0,-2670.0,7014.0,1128.0
-15720.0,-5568.0,13220.0,-4097.0,3125.0,1721.0
-16540.0,-5312.0,12388.0,910.0,-961.0,906.0
-12940.0,-4376.0,15692.0,1714.0,-4015.0,2838.0
-8992.0,404.0,13732.0,4668.0,-10837.0,1559.0
-5984.0,-1488.0,13752.0,5320.0,-15900.0,-619.0
5152.0,1460.0,18892.0,-4527.0,-13391.0,7590.0
7308.0,-1464.0,19144.0,-740.0,-12381.0,2007.0
